Date	Town	State/Province	Latitude	Longitude	Number	Image
1605	10/15/23	New Caney	TX	30.2	-95.2	1	
1606	10/15/23	New Caney	TX	30.2	-95.2	1	
1607	10/15/23	New Caney	TX	30.2	-95.2	1	
1608	10/15/23	New Caney	TX	30.2	-95.2	1	
1609	10/15/23	New Caney	TX	30.2	-95.2	1	
1610	10/15/23	Magnolia	TX	30.2	-95.8	1	
1611	10/15/23	West Bishop	CA	37.3	-118.4	2	
1612	10/15/23	Bryan	TX	30.8	-96.3	3	
1613	10/15/23	Morning Star	VA	38.6	-78.4	1	
1614	10/15/23	Dallas	TX	32.8	-96.7	1	
1615	10/15/23	Dallas	TX	32.8	-96.7	1	
1616	10/15/23	Fairmont	WV	39.5	-80.2	1	
1617	10/15/23	Calera	OK	33.9	-96.4	2	
1618	10/15/23	Cape May	NJ	38.9	-74.9	39	
1619	10/15/23	Hutto	TX	30.5	-97.6	1	
1620	10/15/23	Covington	LA	30.5	-90.1	2	
1621	10/15/23	New London	NH	43.4	-72	1	
1622	10/15/23	Santee	SC	33.5	-80.5	15	
1623	10/15/23	Ramona	CA	33	-116.8	2	
1624	10/15/23	Dallas	TX	32.9	-96.7	4	
1625	10/14/23	Stearns	KY	36.8	-84.6	1	
1626	10/14/23	Melbourne	FL	28.1	-80.7	1	
1627	10/14/23	Greenback	TN	35.7	-84.2	1	
1628	10/14/23	Conyers	GA	33.6	-84	1	
1629	10/14/23	Harriman	TN	35.9	-84.5	1	
1630	10/14/23	Palmarejo	PR	18.3	-66.3	1	
1631	10/14/23	Gatesville	TX	31.4	-97.7	2	
1632	10/14/23	Krum	TX	33.2	-97.3	8	
1633	10/14/23	Fayetteville	GA	33.4	-84.5	3	
1634	10/14/23	Gause	TX	30.7	-96.7	1	
1635	10/14/23	Ooltewah	TN	35.1	-85.1	1	
1636	10/14/23	Concord	CA	38	-122	1	
1637	10/14/23	Tucson	AZ	32.2	-110.8	1	
1638	10/14/23	Alamo	NV	37.3	-115.1	1	
1639	10/14/23	Salisbury	NC	35.6	-80.5	2	
1640	10/14/23	Fort Worth	TX	32.9	-97.3	1	
1641	10/14/23	La Porte	TX	29.7	-95	1	
1642	10/14/23	Daphne	AL	30.6	-87.9	49	
1643	10/14/23	Sandy Springs	GA	34	-84.3	1	
1644	10/14/23	Sandy Springs	GA	33.9	-84.4	1	
1645	10/14/23	Trophy Club	TX	33	-97.2	3	
1646	10/14/23	Surprise	AZ	33.6	-112.4	1	
1647	10/14/23	Lufkin	TX	31.3	-94.8	1	
1648	10/14/23	Talking Rock	GA	34.6	-84.5	6	
1649	10/14/23	Walland	TN	35.8	-83.8	2	
1650	10/14/23	Cedar Bluff	AL	34.3	-85.7	2	
1651	10/14/23	Dalton	GA	34.8	-85	1	
1652	10/14/23	Hayward	CA	37.6	-122.1	2	
1653	10/14/23	Beeville	TX	28.4	-97.7	12	
1654	10/14/23	Little Egg Harbor Township	NJ	39.6	-74.4	1	
1655	10/14/23	Fletcher	NC	35.4	-82.5	1	
1656	10/14/23	Bronaugh	MO	37.7	-94.4	2	
1657	10/14/23	Mt. Juliet	TN	36.2	-86.5	1	
1658	10/14/23	Mt. Juliet	TN	36.2	-86.5	2	
1659	10/14/23	Hillsboro	TN	35.4	-86	1	
1660	10/14/23	Folsom	CA	38.7	-121.2	1	
1661	10/14/23	Campobello	SC	35.1	-82.2	4	
1662	10/14/23	Port St. Lucie	FL	27.2	-80.4	2	
1663	10/14/23	Richardson	TX	33	-96.7	1	
1664	10/14/23	Calera	OK	33.9	-96.4	7	
1665	10/14/23	Cape Charles	VA	37.3	-76	1	
1666	10/14/23	Cape Charles	VA	37.3	-76	1	
1667	10/14/23	Sausalito	CA	37.9	-122.5	5	
1668	10/14/23	Nashville	NC	36	-78.1	1	
1669	10/14/23	Dallas	TX	32.9	-96.7	6	
1670	10/14/23	New Ringgold	PA	40.6	-76	0	
1671	10/13/23	Mcveytown	PA	40.5	-77.8	1	
1672	10/13/23	Media	PA	39.9	-75.4	1	
1673	10/13/23	New Ringgold	PA	40.6	-76	2	
1674	10/13/23	Davidson	NC	35.5	-80.8	1	
1675	10/13/23	Asheville	NC	35.6	-82.6	1	
1676	10/13/23	Pancoastburg	OH	39.6	-83.3	9	
1677	10/13/23	Plano	TX	33.1	-96.8	7	
1678	10/13/23	Plano	TX	33.1	-96.8	2	
1679	10/13/23	Menard	TX	30.9	-99.8	40	
1680	10/13/23	Rockport	TX	28	-97.1	1	
1681	10/13/23	Tulsa	OK	36.1	-96	1	
1682	10/13/23	Whitney	TX	31.9	-97.3	2	
1683	10/13/23	Granby	MA	42.3	-72.5	5	
1684	10/13/23	Fairborn	OH	39.8	-84	1	
1685	10/13/23	McKinney	TX	33.1	-96.6	8	
1686	10/13/23	Newburgh	IN	37.9	-87.4	4	
1687	10/13/23	Killeen	TX	31.1	-97.7	1	
1688	10/13/23	Mooresville	NC	35.6	-80.9	1	
1689	10/13/23	Lampasas	TX	31.1	-98.2	1	
1690	10/13/23	Mt Sidney	VA	38.3	-79	1	
1691	10/13/23	Chatham	ON	42.4	-82.2	1	
1692	10/13/23	Salisbury	NC	35.6	-80.5	2	
1693	10/13/23	Los Angeles	CA	34.1	-118.3	1	
1694	10/13/23	Newburgh	IN	37.9	-87.4	4	
1695	10/13/23	Stafford Township	NJ	39.7	-74.3	1	
1696	10/13/23	Lenexa	KS	38.9	-94.7	1	
1697	10/13/23	Lusby	MD	38.3	-76.4	2	
1698	10/13/23	Fairborn	OH	39.8	-84	1	
1699	10/13/23	Houston	TX	29.8	-95.4	1	
1700	10/13/23	Flower Mound	TX	33	-97.1	4	
1701	10/13/23	Denton	TX	33.2	-97.1	3	
1702	10/13/23	Temple	TX	31.1	-97.4	1	
1703	10/13/23	Cookville	TX	33.2	-94.8	2	
1704	10/13/23	Fort Worth	TX	32.8	-97.3	6	
1705	10/13/23	Cape Charles	VA	37.3	-76	1	
1706	10/13/23	Arlington	TX	32.6	-97.1	1	
1707	10/13/23	Arlington	TX	32.6	-97.1	1	
1708	10/13/23	Newburgh	IN	37.9	-87.4	1	
1709	10/13/23	Alvin	TX	29.4	-95.2	1	
1710	10/13/23	Palmarejo	PR	18.3	-66.3	1	
1711	10/13/23	Archbald	PA	41.5	-75.6	1	
1712	10/13/23	Concord	CA	38	-122	1	
1713	10/13/23	Conroe	TX	30.3	-95.5	1	
1714	10/13/23	Greenwood	IN	39.6	-86.2	2	
1715	10/13/23	Iowa City	IA	41.7	-91.5	1	
1716	10/13/23	Edwardsville	IL	38.8	-90	2	
1717	10/13/23	North Topsail Beach	NC	34.6	-77.3	1	
1718	10/13/23	Evansville	IN	38.1	-87.5	1	
1719	10/13/23	Garrettsville	OH	41.3	-81.1	1	
1720	10/13/23	Savannah	GA	32.1	-81.1	3	
1721	10/13/23	Savannah	GA	32.1	-81.1	3	
1722	10/13/23	Hartford	CT	41.8	-72.7	1	
1723	10/13/23	London	TX	30.7	-99.7	10	
1724	10/13/23	Plainfield	IN	39.7	-86.4	1	
1725	10/13/23	Circle D-KC Estates	TX	30.1	-97.2	2	
1726	10/13/23	Dallas	TX	32.9	-96.8	1	
1727	10/13/23	Petoskey	MI	45.3	-85	1	
1728	10/13/23	Mansfield	TX	32.6	-97.1	1	
1729	10/13/23	Mansfield	TX	32.6	-97.1	1	
1730	10/13/23	Calera	OK	33.9	-96.4	8	
1731	10/13/23	Cape May Point	NJ	38.9	-75	25	
1732	10/13/23	Hutto	TX	30.5	-97.6	1	
1733	10/13/23	Mansfield	TX	32.6	-97.1	1	
1734	10/13/23	Mansfield	TX	32.6	-97.1	1	
1735	10/13/23	Point Clear	AL	30.5	-87.9	150	
1736	10/13/23	Laguna	AZ	32.8	-114.5	1	
1737	10/13/23	Black Canyon	AZ	34.2	-112.1	8	
1738	10/13/23	Dallas	TX	32.9	-96.7	22	
1739	10/13/23	Hanksville	UT	38.4	-110.3	1	
1740	10/12/23	Winchester	KY	38	-84.2	1	
1741	10/12/23	Granby	MA	42.3	-72.5	5	
1742	10/12/23	Jericho	VT	44.5	-73	1	
1743	10/12/23	Durham	CT	41.5	-72.7	1	
1744	10/12/23	Chelsea	OK	36.5	-95.4	1	
1745	10/12/23	Richmond	KY	37.8	-84.3	1	
1746	10/12/23	Clinton Twp	MI	42.6	-83	1	
1747	10/12/23	Glasgow	WV	38.2	-81.4	5	
1748	10/12/23	Shrewsbury	NJ	40.3	-74	2	
1749	10/12/23	Shrewsbury	NJ	40.3	-74	3	
1750	10/12/23	Palmarejo	PR	18.3	-66.3	1	
1751	10/12/23	Centreville	MD	39.1	-76.1	1	
1752	10/12/23	Clifton Park	NY	42.9	-73.7	1	
1753	10/12/23	Winthrop	MA	42.4	-71	2	
1754	10/12/23	Winthrop	MA	42.4	-71	2	
1755	10/12/23	Smithfield	PA	39.8	-79.8	1	
1756	10/12/23	Roanoke	VA	37.3	-80	2	
1757	10/12/23	West Palm Beach	FL	26.8	-80	2	
1758	10/12/23	Newburgh	IN	37.9	-87.4	2	
1759	10/12/23	Falls Church	VA	38.9	-77.2	1	
1760	10/12/23	Seymour	TN	35.9	-83.7	1	
1761	10/12/23	Toms River	NJ	40	-74.2	6	
1762	10/12/23	Broken Arrow	OK	36.1	-95.7	1	
1763	10/12/23	Avondale	AZ	33.3	-112.3	2	
1764	10/12/23	Berkeley Springs	WV	39.5	-78.3	1	
1765	10/12/23	Stafford Township	NJ	39.7	-74.3	1	
1766	10/12/23	Plattsburg	MO	39.6	-94.4	1	
1767	10/12/23	Urbana	IL	40.1	-88.2	1	
1768	10/12/23	Oilville	VA	37.7	-77.8	1	
1769	10/12/23	Mississauga	ON	43.6	-79.6	1	
1770	10/12/23	Schenectady	NY	42.8	-73.8	1	
1771	10/12/23	Watervliet	NY	42.8	-73.7	1	
1772	10/12/23	Weimar	TX	29.7	-96.8	1	
1773	10/12/23	Olathe	KS	38.9	-94.9	3	
1774	10/12/23	Springfield	IL	39.8	-89.8	3	
1775	10/12/23	Highlands	NJ	40.4	-74	1	
1776	10/12/23	Oklahoma City	OK	35.6	-97.6	1	
1777	10/12/23	Corpus Christi	TX	27.8	-97.4	1	
1778	10/12/23	Paducah	KY	37.1	-88.7	1	
1779	10/12/23	Cottonwood	AZ	34.7	-112.1	1	
1780	10/12/23	Ponca City	OK	36.7	-97.1	3	
1781	10/12/23	Groton	CT	41.3	-72	1	
1782	10/12/23	Fort Worth	TX	32.8	-97.3	6	
1783	10/12/23	Eastland	TX	32.4	-98.7	2	
1784	10/12/23	Franklin Township	NJ	40.5	-74.5	1	
1785	10/12/23	Danville	VA	36.7	-79.5	1	
1786	10/12/23	Avalon	NJ	39.1	-74.7	3	
1787	10/12/23	Greenwood	IN	39.6	-86.2	2	
1788	10/12/23	Waynesville	OH	39.5	-84.1	4	
1789	10/12/23	Waynesboro	PA	39.8	-77.6	1	
1790	10/12/23	Shiloh	IL	38.6	-89.9	1	
1791	10/12/23	Republic	MO	37.1	-93.5	1	
1792	10/12/23	Bloomburg	TX	33.1	-94	1	
1793	10/12/23	Burlington	ON	43.4	-79.8	1	
1794	10/12/23	Chatham	MA	41.7	-70	1	
1795	10/12/23	Bryan	TX	30.8	-96.3	1	
1796	10/12/23	Mt Sidney	VA	38.3	-79	1	
1797	10/12/23	Dallas	TX	32.9	-96.7	7	
1798	10/12/23	Ludington	MI	44	-86.5	1	
1799	10/12/23	Whitesand	TN	36	-82.8	1	
1800	10/12/23	Madison	WI	43.1	-89.4	1	
1801	10/12/23	SF	CA	37.8	-122.4	3	
1802	10/12/23	Edwardsville	IL	38.8	-90	4	
1803	10/12/23	Crabapple	TX	30.5	-98.8	4	
1804	10/12/23	Chatsworth	IL	40.8	-88.3	1	
1805	10/12/23	Calera	OK	33.9	-96.4	2	
1806	10/12/23	Tyler	TX	32.5	-95.3	1	
1807	10/12/23	Scottsville	VA	37.8	-78.5	1	
1808	10/12/23	Ramona	CA	33	-116.8	2	
1809	10/12/23	Ramona	CA	33	-116.8	2	
1810	10/12/23	Washington Court House	OH	39.5	-83.4	1	
1811	10/12/23		UT	38.4	-110.3	1	
1812	10/12/23	Mcveytown	PA	40.5	-77.8	2	
1813	10/11/23	New Ringgold	PA	40.6	-76	2	
1814	10/11/23	Fayetteville	AR	36.1	-94.1	1	
1815	10/11/23	Phoenixville	PA	40.2	-75.6	1	
1816	10/11/23	West Palm Beach	FL	26.8	-80	1	
1817	10/11/23	Palmarejo	PR	18.3	-66.3	1	
1818	10/11/23	Cleveland	OH	41.5	-81.7	1	
1819	10/11/23	Mansfield	OH	40.8	-82.4	2	
1820	10/11/23	Toronto	ON	43.6	-79.5	1	
1821	10/11/23	Campobello	SC	35.1	-82.2	1	
1822	10/11/23	Naperville	IL	41.8	-88.2	1	
1823	10/11/23	Woodstock	GA	34.1	-84.5	1	
1824	10/11/23	Smithfield	PA	39.8	-79.8	1	
1825	10/11/23	Seven Hills	OH	41.4	-81.7	1	
1826	10/11/23	Brecksville	OH	41.3	-81.6	1	
1827	10/11/23	Provincetown	MA	42	-70.1	1	
1828	10/11/23	Campobello	SC	35.1	-82.2	1	
1829	10/11/23	Dallas	TX	32.8	-96.8	1	
1830	10/11/23	Reston	VA	39	-77.4	2	
1831	10/11/23	Canton	OH	40.9	-81.4	1	
1832	10/11/23	Sea Girt	NJ	40.1	-74.1	1	
1833	10/11/23	Shaker Heights	OH	41.5	-81.5	1	
1834	10/11/23	St. Louis	MO	38.7	-90.5	2	
1835	10/11/23	Greenville	SC	34.9	-82.3	2	
1836	10/11/23	Berkeley Springs	WV	39.6	-78.2	1	
1837	10/11/23	Baroda	MI	42	-86.5	1	
1838	10/11/23	Welland	ON	43	-79.2	1	
1839	10/11/23	Stonington	CT	41.4	-72	1	
1840	10/11/23	Leamington	ON	42	-82.6	1	
1841	10/11/23	Bellville	OH	40.6	-82.5	1	
1842	10/11/23	Leamington	ON	42	-82.6	1	
1843	10/11/23	Phoenix	AZ	33.5	-112	1	
1844	10/11/23	Barnegat Township	NJ	39.8	-74.3	1	
1845	10/11/23	Yonkers	NY	40.9	-73.9	2	
1846	10/11/23	Brick Township	NJ	40.1	-74.1	1	
1847	10/11/23	Millsboro	DE	38.6	-75.3	1	
1848	10/11/23	Frankfort	KY	38.2	-84.8	1	
1849	10/11/23	Lusby	MD	38.4	-76.5	1	
1850	10/11/23	Farmington	MO	37.7	-90.4	1	
1851	10/11/23	Brunswick	OH	41.2	-81.8	7	
1852	10/11/23	Pekin	IL	40.6	-89.6	1	
1853	10/11/23	Toronto	ON	43.6	-79.5	3	
1854	10/11/23	Toronto	ON	43.6	-79.5	3	
1855	10/11/23	Falmouth	MA	41.6	-70.6	1	
1856	10/11/23	McKinney	TX	33.2	-96.7	6	
1857	10/11/23	Tuttle	OK	35.3	-97.7	4	
1858	10/11/23	Florence	IN	38.8	-84.9	4	
1859	10/11/23	Burlington	WI	42.7	-88.2	1	
1860	10/11/23	Hackensack	NJ	40.9	-74	1	
1861	10/11/23	Tybee Island	GA	32	-80.8	3	
1862	10/11/23	Bartlett	IL	42	-88.2	1	
1863	10/11/23	Bloomingdale	NJ	41	-74.3	2	
1864	10/11/23	Travelers Rest	SC	35	-82.4	1	
1865	10/11/23	St. Louis	MO	38.6	-90.3	1	
1866	10/11/23	Ponca City	OK	36.7	-97.1	5	
1867	10/11/23	Canal Fulton	OH	40.9	-81.6	1	
1868	10/11/23	Guilford	CT	41.3	-72.7	5	
1869	10/11/23	KCMO	MO	39.2	-94.5	1	
1870	10/11/23	Hale	MI	44.3	-83.9	1	
1871	10/11/23	Bloomfield	NJ	40.8	-74.2	4	
1872	10/11/23	Southgate	MI	42.2	-83.2	4	
1873	10/11/23	Mt Pleasant	TX	33.2	-95	2	
1874	10/11/23	Flower Mound	TX	33	-97.1	1	
1875	10/11/23	Grapevine	TX	33	-97	1	
1876	10/11/23	Conneaut	OH	41.9	-80.7	2	
1877	10/11/23	Rolling Meadows	IL	42.1	-88	1	
1878	10/11/23	Franklin Township	NJ	40.5	-74.5	1	
1879	10/11/23	Cincinnati	OH	39.1	-84.4	1	
1880	10/11/23	Wappingers Falls	NY	41.5	-74	2	
1881	10/11/23	Dixon Lane-Meadow Creek	CA	37.4	-118.5	2	
1882	10/11/23	Cincinnati	OH	39.1	-84.4	1	
1883	10/11/23	Stuyvesant	NY	42.4	-73.7	3	
1884	10/11/23	Independence	CA	36.9	-118.2	1	
1885	10/11/23	Wauwatosa	WI	43	-88.1	1	
1886	10/11/23	Woodland	CA	38.7	-121.8	1	
1887	10/11/23	Oswego	IL	41.7	-88.4	3	
1888	10/11/23	Toronto	ON	43.7	-79.4	1	
1889	10/11/23	Greenwood	IN	39.6	-86.2	2	
1890	10/11/23	Greenwood	IN	39.6	-86.2	2	
1891	10/11/23	Cincinnati	OH	39	-84.3	1	
1892	10/11/23	Lexington	KY	38	-84.5	1	
1893	10/11/23	Oilville	VA	37.7	-77.8	1	
1894	10/11/23	Arden	NC	35.5	-82.6	1	
1895	10/11/23	Van Buren	OH	41.1	-83.6	1	
1896	10/11/23	Newburgh	IN	37.9	-87.4	2	
1897	10/11/23	Dallas	TX	32.9	-96.7	18	
1898	10/11/23	La Quinta	CA	33.7	-116.3	3	
1899	10/11/23	Plattsburg	MO	39.6	-94.4	1	
1900	10/11/23	Castroville	CA	36.8	-121.7	1	
1901	10/11/23	Norton	OH	41	-81.7	1	
1902	10/11/23	Shiner	TX	29.5	-97.1	1	
1903	10/11/23	Flowella	TX	27.2	-98	2	
1904	10/11/23	Willmar	MN	45.1	-95.1	1	
1905	10/11/23	Krum	TX	33.2	-97.3	8	
1906	10/11/23	Dayton	OH	39.6	-84.1	1	
1907	10/11/23	Omaha	NE	41.2	-96.2	1	
1908	10/11/23	La Mesa	CA	32.8	-117	1	
1909	10/11/23	Norton	OH	41	-81.7	1	
1910	10/11/23	Lakewood	OH	41.5	-81.8	2	
1911	10/11/23	Middleton	MA	42.6	-71	1	
1912	10/11/23	Hermosa Beach	CA	33.9	-118.4	2	
1913	10/11/23	East Windsor	NJ	40.3	-74.6	5	
1914	10/11/23	Petoskey	MI	45.3	-85	1	
1915	10/11/23	Calera	OK	33.9	-96.4	7	
1916	10/11/23	Woodstock	ON	43.2	-80.7	1	
1917	10/11/23	Mt Shasta	CA	41.4	-122.2	1	
1918	10/11/23	Cincinnati	OH	39.1	-84.4	1	
1919	10/10/23	Glenpool	OK	36	-96	2	
1920	10/10/23	Birmingham	AL	33.5	-86.8	1	
1921	10/10/23	Palmarejo	PR	18.3	-66.3	1	
1922	10/10/23	Briarcliff Manor	NY	41.1	-73.9	1	
1923	10/10/23	Plano	TX	33	-96.8	14	
1924	10/10/23	Hampton	VA	37	-76.3	1	
1925	10/10/23	Plano	TX	33	-96.8	1	
1926	10/10/23	Savannah	GA	31.9	-81.1	1	
1927	10/10/23	Springfield	MO	37.2	-93.3	1	
1928	10/10/23	Dallas	TX	32.8	-96.8	7	
1929	10/10/23	Blanchard	OK	35.2	-97.7	1	
1930	10/10/23	Toronto	ON	43.6	-79.5	1	
1931	10/10/23	Binghamton	NY	42.1	-75.9	1	
1932	10/10/23	Dallas	TX	32.9	-96.8	2	
1933	10/10/23	El Reno	OK	35.5	-98	2	
1934	10/10/23	Wheeling	WV	40	-80.7	1	
1935	10/10/23	Millsboro	DE	38.6	-75.3	1	
1936	10/10/23	York	PA	39.9	-76.7	1	
1937	10/10/23	Newburgh	IN	37.9	-87.4	2	
1938	10/10/23	Sycamore	IL	42	-88.7	1	
1939	10/10/23	Mooresville	NC	35.6	-80.8	1	
1940	10/10/23	Louisville	KY	38.1	-85.7	1	
1941	10/10/23	Plano	TX	33.1	-96.8	4	
1942	10/10/23	Blackfoot	ID	43.2	-112.3	1	
1943	10/10/23	Dallas	TX	32.8	-96.8	10	
1944	10/10/23	Springfield	MO	37.2	-93.3	8	
1945	10/10/23	Oilville	VA	37.7	-77.8	1	
1946	10/10/23	Flower Mound	TX	33	-97.1	4	
1947	10/10/23	Asheville	NC	35.6	-82.5	1	
1948	10/10/23	Omaha	NE	41.3	-95.9	1	
1949	10/10/23	Bernardsville	NJ	40.7	-74.6	1	
1950	10/10/23	Yonkers	NY	40.9	-73.9	1	
1951	10/10/23	Honea Path	SC	34.5	-82.4	2	
1952	10/10/23	Hackensack	NJ	40.9	-74	1	
1953	10/10/23	Munster	IN	41.6	-87.5	4	
1954	10/10/23	Terre Haute	IN	39.5	-87.3	1	
1955	10/10/23	Norman	OK	35.3	-97.5	3	
1956	10/10/23	Richardson	TX	33	-96.7	1	
1957	10/10/23	Mooresville	NC	35.6	-80.9	2	
1958	10/10/23	Plainview	TX	34.2	-101.7	5	
1959	10/10/23	Sand Springs	OK	36.1	-96.3	5	
1960	10/10/23	Hillsboro	MO	38.2	-90.6	3	
1961	10/10/23	Fort Worth	TX	32.9	-97.2	4	
1962	10/10/23	Waltham	IL	41.4	-89	1	
1963	10/10/23	Anderson	SC	34.5	-82.8	3	
1964	10/10/23	Brunswick	OH	41.2	-81.8	2	
1965	10/10/23	Granby	MA	42.3	-72.5	5	
1966	10/10/23	Goldsboro	PA	40.2	-76.8	1	
1967	10/10/23	Fort Worth	TX	32.8	-97.3	6	
1968	10/10/23	Ashland	KY	38.4	-82.6	3	
1969	10/10/23	Chelsea	OK	36.5	-95.4	1	
1970	10/10/23	Millfield	OH	39.4	-82.1	2	
1971	10/10/23	Franklin Township	NJ	40.5	-74.5	2	
1972	10/10/23	Armilda	WV	38.2	-82.4	4	
1973	10/10/23	Louisville	KY	38.1	-85.6	2	
1974	10/10/23	Norman	OK	35.2	-97.5	1	
1975	10/10/23	Kirkwood	MO	38.6	-90.4	6	
1976	10/10/23	Wernersville	PA	40.3	-76.1	1	
1977	10/10/23	Pittsburgh	PA	40.4	-79.9	1	
1978	10/10/23	Poplar Bluff	MO	36.8	-90.4	1	
1979	10/10/23	West Palm Beach	FL	26.8	-80	1	
1980	10/10/23	Mesquite	TX	32.8	-96.6	6	
1981	10/10/23	Berkeley Springs	WV	39.6	-78.2	1	
1982	10/10/23	Castell	TX	30.7	-99	1	
1983	10/10/23	Stuyvesant	NY	42.4	-73.8	1	
1984	10/10/23	Toronto	ON	43.6	-79.4	2	
1985	10/10/23	Jamestown	VA	37.2	-76.8	5	
1986	10/10/23	Prosper	TX	33.2	-96.8	4	
1987	10/10/23	Choctaw	OK	35.4	-97.3	2	
1988	10/10/23	McKinney	TX	33.2	-96.6	3	
1989	10/10/23	Shields	IN	38.9	-86	2	
1990	10/10/23	Horseshoe Bay	TX	30.5	-98.4	1	
1991	10/10/23	Monmouth Beach	NJ	40.3	-74	1	
1992	10/10/23	Glenpool	OK	35.9	-96	1	
1993	10/10/23	High Point	NC	36	-80	1	
1994	10/10/23	Arlington Heights	IL	42.1	-88	1	
1995	10/10/23	Greer	SC	34.9	-82.2	3	
1996	10/10/23	Clayton	NC	35.6	-78.5	1	
1997	10/10/23	Miramar	FL	26	-80.4	8	
1998	10/10/23	Boyertown	PA	40.4	-75.6	3	
1999	10/10/23	Dallas	TX	32.9	-96.8	1	
2000	10/10/23	Tanner	AL	34.7	-87	1	
2001	10/10/23	De Witt	NE	40.4	-96.9	1	
2002	10/10/23	Whitby	ON	43.9	-79	1	
2003	10/10/23	Dallas	TX	32.8	-96.7	5	
2004	10/10/23	Millsboro	DE	38.6	-75.2	2	
2005	10/10/23	York	PA	39.9	-76.7	1	
2006	10/10/23	Cincinnati	OH	39.2	-84.4	1	
2007	10/10/23	Arden	NC	35.5	-82.6	1	
2008	10/10/23	Frederick	MD	39.4	-77.4	1	
2009	10/10/23	Lady Lake	FL	28.9	-81.9	1	
2010	10/10/23	Plattsburg	MO	39.6	-94.4	1	
2011	10/10/23	Fort Morgan	AL	30.2	-88	1	
2012	10/10/23	Woodstock	GA	34.2	-84.4	1	
2013	10/10/23	Ball Ground	GA	34.4	-84.3	75	
2014	10/10/23	Webb City	MO	37.2	-94.5	5	
2015	10/10/23	Tulsa	OK	36.1	-96	2	
2016	10/10/23	Reston	VA	39	-77.4	2	
2017	10/10/23	Little Egg Harbor Township	NJ	39.6	-74.4	3	
2018	10/10/23	Monticello	KY	36.8	-84.8	1	
2019	10/10/23	Stearns	KY	36.8	-84.6	1	
2020	10/10/23	Stroudsburg	PA	41	-75.2	1	
2021	10/10/23	Choctaw	OK	35.4	-97.3	2	
2022	10/10/23	Norman	OK	35.2	-97.5	1	
2023	10/10/23	Tulsa	OK	36	-95.9	1	
2024	10/10/23	Norwood	NC	35.2	-80.1	1	
2025	10/10/23	Arlington	TX	32.6	-97.1	1	
2026	10/10/23	Arlington	TX	32.6	-97.1	1	
2027	10/10/23	Ramona	CA	33	-116.8	1	
2028	10/10/23	Del Rio	TX	29.5	-100.9	1	
2029	10/10/23	Dallas	TX	32.9	-96.7	29	
2030	10/10/23	Tucson	AZ	32.2	-111.2	1	
2031	10/10/23	Amherstburg	ON	42	-83	1	
2032	10/09/23	Amherstburg	ON	42	-83	2	
2033	10/09/23	Rockaway Township	NJ	40.9	-74.5	0	
2034	10/09/23	Annapolis	MD	39	-76.4	5	
2035	10/09/23	Lexington	NC	35.7	-80.3	1	
2036	10/09/23	Ponca City	OK	36.7	-97.1	1	
2037	10/09/23	Plano	TX	33.1	-96.8	3	
2038	10/09/23	Cibolo	TX	29.6	-98.2	1	
2039	10/09/23	Chapel Hill	NC	35.9	-79	1	
2040	10/09/23	Dallas	TX	32.8	-96.9	1	
2041	10/09/23	Litchfield Park	AZ	33.5	-112.5	1	
2042	10/09/23	Dallas	TX	32.8	-96.9	2	
2043	10/09/23	Palmarejo	PR	18.3	-66.3	1	
2044	10/09/23	Rockwall	TX	32.9	-96.5	1	
2045	10/09/23	Newbury	VT	44.1	-72.1	1	
2046	10/09/23	Bel Air	MD	39.5	-76.3	1	
2047	10/09/23	Campobello	SC	35.1	-82.2	1	
2048	10/09/23	Fort Worth	TX	32.8	-97.3	5	
2049	10/09/23	Waco	TX	31.6	-97.2	1	
2050	10/09/23	Plano	TX	33	-96.8	6	
2051	10/09/23	Buena	NJ	39.5	-74.9	3	
2052	10/09/23	Fairfield	CT	41.2	-73.2	2	
2053	10/09/23	Fort Worth	TX	32.8	-97.3	4	
2054	10/09/23	Dallas	TX	32.8	-96.8	6	
2055	10/09/23	Murfreesboro	TN	35.9	-86.4	2	
2056	10/09/23	Ashland	KY	38.4	-82.6	3	
2057	10/09/23	Tipton	OK	34.5	-99.1	3	
2058	10/09/23	Cumming	GA	34.1	-84.1	5	
2059	10/09/23	Atlanta	GA	33.9	-84.2	1	
2060	10/09/23	Chatham	ON	42.4	-82.2	1	
2061	10/09/23	Plano	TX	33	-96.7	6	
2062	10/09/23	Portales	NM	34.2	-103.3	1	
2063	10/09/23	Fort Collins	CO	40.6	-105	1	
2064	10/09/23	Chicago	IL	42	-87.7	1	
2065	10/09/23	Fort Worth	TX	32.8	-97.3	2	
2066	10/09/23	Dallas	TX	32.7	-96.8	8	
2067	10/09/23	Warsaw	VA	38.1	-76.9	1	
2068	10/09/23	Lewes	DE	38.7	-75.1	1	
2069	10/09/23	Pecan Plantation	TX	32.3	-97.6	3	
2070	10/09/23	Powhatan	VA	37.5	-77.8	1	
2071	10/09/23	McKinney	TX	33.2	-96.7	3	
2072	10/09/23	Fishers	IN	40	-85.9	1	
2073	10/09/23	Mansfield	OH	40.8	-82.4	1	
2074	10/09/23	Sauk Centre	MN	45.7	-95	1	
2075	10/09/23	Merrick	NY	40.6	-73.5	7	
2076	10/09/23	La Porte	IN	41.6	-86.7	4	
2077	10/09/23	Fort Worth	TX	32.8	-97.3	10	
2078	10/09/23	Phoenix	AZ	33.5	-112	1	
2079	10/09/23	Woodstock	GA	34.1	-84.4	1	
